term_key,campaign_name,ad_group_name,impressions_ads_detail,clicks_ads_detail,cost_ads_detail,conversions_ads_detail,search_budget_lost_impression_share_detail,ctr_ads_detail,avg_cpc_ads_detail,cpa_ads_detail,detail_recommendation
skincare diurno e noturno,WG_Shopping | Portfólio Geral | nbd,todos,12,1,0.34,0.0,0.0019842830030239,0.08333333333333333,0.34,,monitorar
skincare infantil,WG_Shopping | Best Sellers | nbd,shopping | best sellers,68,2,0.95,0.0,0.1216678938796651,0.029411764705882353,0.475,,monitorar
skincare infantil,WG_Shopping | Portfólio Geral | nbd,todos,7,1,1.65,0.0,0.0019842830030239,0.14285714285714285,1.65,,monitorar
skincare infantil boticário,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,1,0.57,0.0,0.1216678938796651,0.2,0.57,,monitorar
skincare infantil boticário,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare japones,WG_Search | Soluções | nbd,search | produtos de skincare,13,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare japones,WG_Shopping | Best Sellers | nbd,shopping | best sellers,137,1,0.66,0.0,0.1216678938796651,0.0072992700729927005,0.66,,monitorar
skincare japones,WG_Shopping | Portfólio Geral | nbd,todos,59,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare japonesa,WG_Search | Soluções | nbd,search | produtos de skincare,3,1,2.16,0.0,0.0793697977877321,0.3333333333333333,2.16,,monitorar
skincare japonesa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,60,1,1.4,0.0,0.1216678938796651,0.016666666666666666,1.4,,monitorar
skincare japonesa,WG_Shopping | Portfólio Geral | nbd,todos,43,1,0.76,0.0,0.0019842830030239,0.023255813953488372,0.76,,monitorar
skincare kbeauty,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,0.397183,0.0,0.0793697977877321,1.0,0.397183,,monitorar
skincare kit,WG_Search | Soluções | nbd,search | kit de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare kit,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare kit,WG_Shopping | Best Sellers | nbd,shopping | best sellers,189,9,5.9,0.0,0.1216678938796651,0.047619047619047616,0.6555555555555556,,monitorar
skincare kit,WG_Shopping | Portfólio Geral | nbd,todos,117,1,1.38,0.0,0.0019842830030239,0.008547008547008548,1.38,,monitorar
skincare kit completo,WG_Shopping | Best Sellers | nbd,shopping | best sellers,22,1,0.68,0.0,0.1216678938796651,0.045454545454545456,0.68,,monitorar
skincare kit completo,WG_Shopping | Portfólio Geral | nbd,todos,14,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare kokeshi,WG_Search | Institucional | bd,search_ kokeshi | pele porcelana,3,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
skincare kokeshi,WG_Search | Institucional | bd,search_kokeshi,47,4,2.958749,0.0,0.0016114096553333,0.0851063829787234,0.73968725,,monitorar
skincare manchas,WG_Shopping | Best Sellers | nbd,shopping | best sellers,7,1,0.65,0.0,0.1216678938796651,0.14285714285714285,0.65,,monitorar
skincare manchas,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare mantecorp,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,1,0.35,0.0,0.1216678938796651,0.2,0.35,,monitorar
skincare mantecorp,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare marca coreana,WG_Search | Soluções | nbd,search | skin care coreano,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare marca coreana,WG_Shopping | Best Sellers | nbd,shopping | best sellers,10,1,0.35,0.0,0.1216678938796651,0.1,0.35,,monitorar
skincare marca coreana,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare marcas,WG_Shopping | Best Sellers | nbd,shopping | best sellers,22,1,0.16,0.0,0.1216678938796651,0.045454545454545456,0.16,,monitorar
skincare marcas,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare mary kay,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare mary kay,WG_Shopping | Best Sellers | nbd,shopping | best sellers,31,1,0.23,0.0,0.1216678938796651,0.03225806451612903,0.23,,monitorar
skincare mary kay,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare natura,WG_Shopping | Best Sellers | nbd,shopping | best sellers,37,1,0.54,0.0,0.1216678938796651,0.02702702702702703,0.54,,monitorar
skincare natura,WG_Shopping | Portfólio Geral | nbd,todos,6,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare niacinamida,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
skincare niacinamida,WG_Shopping | Portfólio Geral | nbd,todos,7,1,0.7,0.0,0.0019842830030239,0.14285714285714285,0.7,,monitorar
skincare noturno,WG_Search | Soluções | nbd,search | produtos de skincare,6,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare noturno,WG_Shopping | Best Sellers | nbd,shopping | best sellers,167,1,0.41,0.0,0.1216678938796651,0.005988023952095809,0.41,,monitorar
skincare noturno,WG_Shopping | Portfólio Geral | nbd,todos,135,2,1.04,0.0,0.0019842830030239,0.014814814814814815,0.52,,monitorar
skincare oceane,WG_Shopping | Best Sellers | nbd,shopping | best sellers,35,1,5.75,0.0,0.1216678938796651,0.02857142857142857,5.75,,monitorar
skincare oceane,WG_Shopping | Portfólio Geral | nbd,todos,10,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare oceane resenha,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,1,0.24,0.0,0.1216678938796651,0.5,0.24,,monitorar
skincare oceane resenha,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare olheiras,WG_Shopping | Best Sellers | nbd,shopping | best sellers,42,1,0.28,0.0,0.1216678938796651,0.023809523809523808,0.28,,monitorar
skincare olheiras,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare ordem correta,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,1,0.42,0.0,0.1216678938796651,1.0,0.42,,monitorar
skincare ou skin care,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare ou skin care,WG_Shopping | Best Sellers | nbd,shopping | best sellers,41,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
skincare ou skin care,WG_Shopping | Portfólio Geral | nbd,todos,15,1,1.18,0.0,0.0019842830030239,0.06666666666666667,1.18,,monitorar
skincare para acne,WG_Shopping | Best Sellers | nbd,shopping | best sellers,14,3,5.12,0.584012,0.1216678938796651,0.21428571428571427,1.7066666666666668,8.76694314500387,manter_otimizar_neste_grupo
skincare para acne,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para adolescente,WG_Shopping | Best Sellers | nbd,shopping | best sellers,24,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
skincare para adolescente,WG_Shopping | Portfólio Geral | nbd,todos,16,3,4.67,0.0,0.0019842830030239,0.1875,1.5566666666666666,,monitorar
skincare para adolescentes,WG_Search | Soluções | nbd,search | produtos de skincare,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para adolescentes,WG_Shopping | Best Sellers | nbd,shopping | best sellers,36,2,0.91,0.0,0.1216678938796651,0.05555555555555555,0.455,,monitorar
skincare para adolescentes,WG_Shopping | Portfólio Geral | nbd,todos,22,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para adolescentes de 11 anos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,43,1,0.41,0.0,0.1216678938796651,0.023255813953488372,0.41,,monitorar
skincare para adolescentes de 11 anos,WG_Shopping | Portfólio Geral | nbd,todos,11,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para adolescentes de 13 anos,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para adolescentes de 13 anos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,50,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
skincare para adolescentes de 13 anos,WG_Shopping | Portfólio Geral | nbd,todos,14,1,1.15,0.0,0.0019842830030239,0.07142857142857142,1.15,,monitorar
skincare para adolescentes de 14 anos,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para adolescentes de 14 anos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,64,2,1.14,0.0,0.1216678938796651,0.03125,0.57,,monitorar
skincare para adolescentes de 14 anos,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para adolescentes de 15 anos,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para adolescentes de 15 anos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,35,1,0.73,0.0,0.1216678938796651,0.02857142857142857,0.73,,monitorar
skincare para adolescentes de 15 anos,WG_Shopping | Portfólio Geral | nbd,todos,34,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para crianca,WG_Shopping | Best Sellers | nbd,shopping | best sellers,4,1,0.59,0.0,0.1216678938796651,0.25,0.59,,monitorar
skincare para crianca,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para criança de 10 anos,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para criança de 10 anos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,16,1,0.61,0.0,0.1216678938796651,0.0625,0.61,,monitorar
skincare para criança de 10 anos,WG_Shopping | Portfólio Geral | nbd,todos,8,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para criança de 11 anos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,9,1,0.79,0.0,0.1216678938796651,0.1111111111111111,0.79,,monitorar
skincare para criança de 11 anos,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para melasma,WG_Shopping | Best Sellers | nbd,shopping | best sellers,33,1,1.13,0.0,0.1216678938796651,0.030303030303030304,1.13,,monitorar
skincare para melasma,WG_Shopping | Portfólio Geral | nbd,todos,5,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para pele acneica,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para pele acneica,WG_Shopping | Best Sellers | nbd,shopping | best sellers,29,1,0.99,0.0,0.1216678938796651,0.034482758620689655,0.99,,monitorar
skincare para pele acneica,WG_Shopping | Portfólio Geral | nbd,todos,9,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para pele com cravos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,6,1,0.32,0.0,0.1216678938796651,0.16666666666666666,0.32,,monitorar
skincare para pele com cravos,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para pele madura,WG_Search | Soluções | nbd,search | produtos de skincare,10,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para pele madura,WG_Shopping | Best Sellers | nbd,shopping | best sellers,144,1,0.73,0.0,0.1216678938796651,0.006944444444444444,0.73,,monitorar
skincare para pele madura,WG_Shopping | Portfólio Geral | nbd,todos,118,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para pele negra,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para pele negra,WG_Shopping | Best Sellers | nbd,shopping | best sellers,35,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
skincare para pele negra,WG_Shopping | Portfólio Geral | nbd,todos,27,1,0.12,0.0,0.0019842830030239,0.037037037037037035,0.12,,monitorar
skincare para pele oleosa,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para pele oleosa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,280,5,5.26,0.0,0.1216678938796651,0.017857142857142856,1.052,,monitorar
skincare para pele oleosa,WG_Shopping | Portfólio Geral | nbd,todos,82,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para pele oleosa e acneica,WG_Search | Soluções | nbd,search | produtos de skincare,7,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para pele oleosa e acneica,WG_Shopping | Best Sellers | nbd,shopping | best sellers,82,1,0.95,0.0,0.1216678938796651,0.012195121951219513,0.95,,monitorar
skincare para pele oleosa e acneica,WG_Shopping | Portfólio Geral | nbd,todos,29,1,0.69,0.0,0.0019842830030239,0.034482758620689655,0.69,,monitorar
skincare para pele oleosa e madura,WG_Shopping | Best Sellers | nbd,shopping | best sellers,7,1,0.28,0.0,0.1216678938796651,0.14285714285714285,0.28,,monitorar
skincare para pele oleosa e madura,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para pele oleosa e poros dilatados,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,1.65,0.0,0.0793697977877321,1.0,1.65,,monitorar
skincare para pele oleosa e poros dilatados,WG_Shopping | Best Sellers | nbd,shopping | best sellers,16,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
skincare para pele oleosa e poros dilatados,WG_Shopping | Portfólio Geral | nbd,todos,5,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para pele oleosa e sensivel,WG_Shopping | Best Sellers | nbd,shopping | best sellers,1,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
skincare para pele oleosa e sensivel,WG_Shopping | Portfólio Geral | nbd,todos,1,1,0.29,0.0,0.0019842830030239,1.0,0.29,,monitorar
skincare para pele seca,WG_Search | Soluções | nbd,search | produtos de skincare,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para pele seca,WG_Shopping | Best Sellers | nbd,shopping | best sellers,48,1,0.52,0.0,0.1216678938796651,0.020833333333333332,0.52,,monitorar
skincare para pele seca,WG_Shopping | Portfólio Geral | nbd,todos,19,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para pele sensível,WG_Shopping | Best Sellers | nbd,shopping | best sellers,35,1,0.69,0.0,0.1216678938796651,0.02857142857142857,0.69,,monitorar
skincare para pele sensível,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para piel mixta,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,1,0.69,0.0,0.1216678938796651,0.5,0.69,,monitorar
skincare para piel mixta,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare para poros dilatados,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare para poros dilatados,WG_Shopping | Best Sellers | nbd,shopping | best sellers,27,1,0.21,0.0,0.1216678938796651,0.037037037037037035,0.21,,monitorar
skincare para poros dilatados,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare pele acneica e oleosa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,16,1,0.96,0.0,0.1216678938796651,0.0625,0.96,,monitorar
skincare pele acneica e oleosa,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare pele madura,WG_Search | Soluções | nbd,search | produtos de skincare,14,1,2.53,0.0,0.0793697977877321,0.07142857142857142,2.53,,monitorar
skincare pele madura,WG_Shopping | Best Sellers | nbd,shopping | best sellers,311,8,7.48,1.0,0.1216678938796651,0.02572347266881029,0.935,7.48,manter_otimizar_neste_grupo
skincare pele madura,WG_Shopping | Portfólio Geral | nbd,todos,244,1,0.36,0.0,0.0019842830030239,0.004098360655737705,0.36,,monitorar
skincare pele madura com melasma,WG_Shopping | Best Sellers | nbd,shopping | best sellers,23,1,0.78,0.0,0.1216678938796651,0.043478260869565216,0.78,,monitorar
skincare pele madura com melasma,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare pele madura e oleosa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,14,2,1.81,0.0,0.1216678938796651,0.14285714285714285,0.905,,monitorar
skincare pele madura e oleosa,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare pele negra,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare pele negra,WG_Shopping | Best Sellers | nbd,shopping | best sellers,20,1,0.83,0.0,0.1216678938796651,0.05,0.83,,monitorar
skincare pele negra,WG_Shopping | Portfólio Geral | nbd,todos,10,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare pele oleosa,WG_Search | Soluções | nbd,search | produtos de skincare,7,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare pele oleosa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,419,9,8.14,0.0,0.1216678938796651,0.021479713603818614,0.9044444444444445,,monitorar
skincare pele oleosa,WG_Shopping | Portfólio Geral | nbd,todos,103,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare pele oleosa acneica,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
skincare pele oleosa acneica,WG_Shopping | Portfólio Geral | nbd,todos,2,2,1.82,0.0,0.0019842830030239,1.0,0.91,,monitorar
skincare pele oleosa e acneica,WG_Shopping | Best Sellers | nbd,shopping | best sellers,34,2,1.94,0.0,0.1216678938796651,0.058823529411764705,0.97,,monitorar
skincare pele oleosa e acneica,WG_Shopping | Portfólio Geral | nbd,todos,13,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare pele seca,WG_Shopping | Best Sellers | nbd,shopping | best sellers,40,1,0.19,0.0,0.1216678938796651,0.025,0.19,,monitorar
skincare pele seca,WG_Shopping | Portfólio Geral | nbd,todos,22,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare principia,WG_Search | Soluções | nbd,search | produtos de skincare,10,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare principia,WG_Shopping | Best Sellers | nbd,shopping | best sellers,200,2,1.28,0.0,0.1216678938796651,0.01,0.64,,monitorar
skincare principia,WG_Shopping | Portfólio Geral | nbd,todos,44,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
skincare produtos coreanos,WG_Search | Soluções | nbd,search | produtos coreanos para pele,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare produtos coreanos,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
skincare produtos coreanos,WG_Search | Soluções | nbd,search | skin care coreano,6,1,1.31,0.0,0.0793697977877321,0.16666666666666666,1.31,,monitorar
